Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
SAO MIGUEL DAS MISSOES,5,0,0,0,0,1,0,0,0,1,1,3
SAO NICOLAU,1,1,0,0,0,0,0,1,1,2,0,0
SAO PAULO DAS MISSOES,0,0,1,0,1,0,0,0,0,0,0,0
SAO PEDRO DA SERRA,0,0,0,0,0,0,0,0,0,0,1,0
SAO PEDRO DAS MISSOES,0,0,1,0,1,1,0,0,0,0,0,0
SAO PEDRO DO BUTIA,0,0,0,1,0,0,0,1,0,0,0,0
SAO PEDRO DO SUL,3,0,2,2,1,1,1,0,4,0,3,2
SAO SEBASTIAO DO CAI,1,1,3,4,1,1,4,1,5,5,3,8
SAO SEPE,4,5,2,1,1,3,1,2,4,0,5,4
SAO VALENTIM,0,0,0,0,0,0,0,0,0,0,0,1
SAO VALENTIM DO SUL,0,1,0,0,0,0,1,1,0,1,0,0
SAO VALERIO DO SUL,0,0,0,0,0,0,0,0,0,1,0,0
SAO VENDELINO,0,0,0,0,0,0,0,0,0,0,0,0
SAO VICENTE DO SUL,1,0,0,0,1,2,1,1,0,1,0,1
SAPIRANGA,11,10,8,10,4,11,5,7,5,10,12,15
SAPUCAIA DO SUL,25,33,26,17,14,15,17,23,21,27,18,19
SARANDI,5,3,3,3,2,3,2,2,4,0,4,1
SEBERI,3,1,1,2,2,1,3,4,1,2,0,2
SEDE NOVA,0,1,0,0,0,1,0,0,0,0,0,1
SEGREDO,1,1,0,0,0,1,0,3,1,1,2,2
SELBACH,0,0,0,1,2,0,0,0,1,1,3,0
SENADOR SALGADO FILHO,0,0,0,0,0,2,0,0,0,0,0,0
SENTINELA DO SUL,2,0,1,0,0,0,0,0,2,1,1,0
SERAFINA CORREA,2,3,1,1,2,2,2,1,1,3,1,1
SERIO,0,0,0,0,0,0,0,0,0,1,0,0
SERTAO,2,1,0,1,1,0,2,0,0,0,2,1
SERTAO SANTANA,1,1,1,1,0,0,1,0,1,1,2,0
SETE DE SETEMBRO,0,0,0,0,0,0,0,0,0,0,0,1
SEVERIANO DE ALMEIDA,0,1,1,0,0,0,0,0,0,0,0,0
SILVEIRA MARTINS,2,1,0,0,0,0,0,0,0,0,0,0
SINIMBU,0,1,1,0,0,0,1,0,0,1,0,0
SOBRADINHO,6,6,7,3,2,3,2,3,2,3,1,5
SOLEDADE,9,7,9,4,3,6,7,6,7,7,5,8
TABAI,1,0,0,0,0,0,0,1,0,0,0,0
TAPEJARA,3,5,4,0,0,1,1,3,2,1,2,4
TAPERA,3,1,3,1,0,2,0,1,0,3,0,1
TAPES,6,0,1,1,3,3,1,0,0,0,3,3
TAQUARA,13,13,9,3,10,11,6,16,6,14,4,12
TAQUARI,6,7,4,5,2,0,2,3,1,7,0,5
TAQUARUCU DO SUL,0,0,0,1,0,0,0,0,1,0,0,0
TAVARES,2,1,0,0,0,0,0,1,0,0,0,0
TENENTE PORTELA,6,6,1,2,0,0,2,1,2,4,4,3
TERRA DE AREIA,2,1,3,1,2,2,0,0,1,0,2,1
TEUTONIA,2,5,2,3,2,2,2,1,1,2,2,4
TIO HUGO,1,1,0,0,0,0,0,0,0,0,0,0
TIRADENTES DO SUL,0,1,0,0,0,0,1,0,3,0,0,1
TOROPI,0,0,0,0,0,0,0,0,0,0,0,0
TORRES,14,16,5,6,8,6,4,5,8,6,14,9
TRAMANDAI,26,17,18,11,4,6,8,11,6,6,11,18
TRAVESSEIRO,0,0,0,0,0,0,0,0,0,0,0,0
TRES ARROIOS,0,0,0,0,0,0,1,0,0,0,1,0
TRES CACHOEIRAS,0,0,1,0,2,0,1,0,1,1,0,2
TRES COROAS,4,4,7,1,5,4,6,0,4,2,3,4
TRES DE MAIO,2,3,4,3,0,2,1,3,1,6,3,3
TRES FORQUILHAS,0,0,0,1,0,0,0,0,0,0,0,0
TRES PALMEIRAS,0,0,0,0,0,0,0,0,0,1,0,0
TRES PASSOS,7,4,5,3,2,2,0,2,1,3,0,3
TRINDADE DO SUL,1,0,0,0,1,0,0,1,1,2,0,0
TRIUNFO,3,5,4,3,5,1,1,4,3,3,3,3
TUCUNDUVA,1,0,2,0,0,0,1,2,0,1,1,0
TUNAS,0,1,1,1,0,1,1,1,1,1,0,0
TUPANCI DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
TUPANCIRETA,0,1,1,4,2,1,3,0,1,2,4,4
TUPANDI,0,0,0,1,0,0,0,0,0,0,0,1
TUPARENDI,0,0,3,0,2,1,1,0,1,3,0,2
TURUCU,1,0,2,1,1,0,0,0,1,0,0,2
UBIRETAMA,0,0,0,0,1,0,0,0,0,0,0,1
UNIAO DA SERRA,0,0,0,0,0,0,0,0,0,0,0,1
UNISTALDA,1,1,0,0,0,0,0,0,0,0,0,0
URUGUAIANA,24,35,32,23,23,25,25,22,20,20,26,16
VACARIA,21,14,16,11,13,11,5,17,7,14,10,12
VALE DO SOL,3,0,0,0,0,0,0,0,0,0,0,0
VALE REAL,1,0,0,0,0,0,0,0,0,1,0,3
VALE VERDE,0,0,0,0,0,0,0,0,0,0,0,0
VANINI,1,2,0,0,0,0,0,1,0,1,0,0
VENANCIO AIRES,10,9,11,3,6,7,10,8,12,11,16,9
VERA CRUZ,2,4,0,2,2,2,2,3,3,2,5,8
VERANOPOLIS,11,7,4,2,2,1,1,1,5,3,2,2
VESPASIANO CORREA,0,0,0,0,0,0,0,0,0,1,0,0
VIADUTOS,0,1,0,1,0,0,0,0,0,1,0,0
VIAMAO,26,38,52,27,28,13,17,29,42,36,48,36
VICENTE DUTRA,1,0,1,0,0,1,2,1,2,0,1,0
VICTOR GRAEFF,0,0,1,0,0,0,0,0,0,0,0,0
VILA FLORES,0,0,0,0,0,0,0,0,0,0,0,0
VILA LANGARO,0,1,0,0,0,0,0,0,0,0,0,0
VILA MARIA,1,0,0,0,1,0,1,0,0,0,1,0
VILA NOVA DO SUL,1,0,0,0,0,0,0,2,1,2,0,0
VISTA ALEGRE,0,0,0,0,0,0,0,0,0,1,0,1
VISTA ALEGRE DO PRATA,0,0,0,0,0,1,0,0,0,0,0,0
VISTA GAUCHA,0,0,0,0,0,0,0,0,0,0,1,1
VITORIA DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,1
WESTFALIA,0,0,1,0,1,1,0,0,0,0,0,0
XANGRILA,5,2,5,4,0,2,3,3,2,2,5,3
