Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
SAO MIGUEL DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
SAO NICOLAU,2,0,0,0,0,0,0,0,0,1,0,0
SAO PAULO DAS MISSOES,0,0,0,0,0,3,0,0,0,0,0,0
SAO PEDRO DA SERRA,0,0,1,1,0,0,0,0,1,0,0,0
SAO PEDRO DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO BUTIA,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SAO SEBASTIAO DO CAI,1,0,0,0,0,0,1,0,0,0,1,3
SAO SEPE,0,1,0,0,0,0,0,0,0,0,0,0
SAO VALENTIM,0,0,0,0,0,0,0,0,0,0,0,0
SAO VALENTIM DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SAO VALERIO DO SUL,0,0,0,0,0,0,0,0,0,0,1,0
SAO VENDELINO,0,0,0,0,0,0,0,0,0,0,0,0
SAO VICENTE DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SAPIRANGA,1,1,1,3,3,2,2,3,1,2,2,4
SAPUCAIA DO SUL,6,2,8,1,3,2,0,3,5,4,4,3
SARANDI,0,0,0,0,0,0,0,0,0,0,0,0
SEBERI,0,0,0,0,0,0,0,0,1,0,1,0
SEDE NOVA,0,0,0,0,0,0,0,0,0,0,0,0
SEGREDO,0,0,0,0,0,0,0,0,0,1,1,0
SELBACH,0,0,0,0,0,0,0,0,0,0,0,0
SENADOR SALGADO FILHO,0,0,0,0,0,0,0,0,0,0,0,0
SENTINELA DO SUL,0,1,0,0,0,0,0,0,0,0,0,1
SERAFINA CORREA,1,0,0,0,0,0,0,0,0,0,1,0
SERIO,1,0,0,0,0,0,1,0,0,0,0,0
SERTAO,0,0,0,0,0,0,0,0,0,0,0,0
SERTAO SANTANA,0,0,0,0,0,0,0,0,1,0,1,0
SETE DE SETEMBRO,0,0,0,0,0,0,0,0,0,0,0,0
SEVERIANO DE ALMEIDA,0,0,0,0,0,0,1,2,0,0,0,0
SILVEIRA MARTINS,0,0,0,0,0,0,0,0,0,0,0,0
SINIMBU,0,1,0,0,0,0,0,0,0,0,0,0
SOBRADINHO,0,0,0,0,0,0,0,1,2,0,0,1
SOLEDADE,0,0,0,0,0,0,1,0,2,0,1,1
TABAI,0,0,0,0,0,1,0,0,0,0,0,0
TAPEJARA,0,2,1,0,0,0,0,0,0,1,0,0
TAPERA,3,0,0,0,0,0,1,0,0,0,1,1
TAPES,3,1,0,0,0,0,0,0,0,0,0,0
TAQUARA,0,2,2,0,0,1,0,1,0,0,2,1
TAQUARI,0,0,0,0,0,0,0,0,0,1,2,1
TAQUARUCU DO SUL,0,0,0,1,0,0,0,0,0,0,0,0
TAVARES,1,0,0,0,0,0,0,0,0,0,0,0
TENENTE PORTELA,2,0,0,0,0,0,0,0,0,0,1,0
TERRA DE AREIA,1,0,0,0,1,0,0,0,0,1,0,0
TEUTONIA,0,0,0,2,0,0,1,2,1,0,0,0
TIO HUGO,0,0,0,0,0,0,1,1,0,0,0,0
TIRADENTES DO SUL,0,0,1,0,0,0,0,0,0,0,0,1
TOROPI,0,0,0,0,0,0,1,0,0,0,0,0
TORRES,0,0,0,2,1,2,1,0,0,2,1,2
TRAMANDAI,5,3,1,4,2,0,3,2,4,1,5,4
TRAVESSEIRO,0,0,0,0,0,0,0,0,0,0,0,0
TRES ARROIOS,0,0,0,0,0,0,0,0,0,0,0,0
TRES CACHOEIRAS,0,0,0,0,0,0,0,0,0,0,0,0
TRES COROAS,1,1,0,0,0,0,0,0,0,0,0,0
TRES DE MAIO,2,2,0,1,0,1,0,0,0,1,0,0
TRES FORQUILHAS,0,0,0,1,0,0,0,0,0,0,0,0
TRES PALMEIRAS,0,0,0,0,0,0,0,0,0,0,0,0
TRES PASSOS,0,0,0,0,0,0,0,1,0,1,1,0
TRINDADE DO SUL,0,0,0,0,0,0,1,1,0,0,0,0
TRIUNFO,0,1,1,0,1,1,0,1,0,1,1,1
TUCUNDUVA,0,0,0,0,0,0,0,0,0,0,0,1
TUNAS,1,0,0,0,0,1,1,0,0,0,0,0
TUPANCI DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
TUPANCIRETA,0,0,0,0,0,0,0,0,0,1,0,0
TUPANDI,0,0,0,0,0,0,0,0,0,0,0,0
TUPARENDI,0,0,0,0,0,0,0,0,0,0,0,0
TURUCU,0,0,0,0,0,0,0,0,0,1,0,0
UBIRETAMA,0,0,0,0,0,0,0,0,0,0,0,0
UNIAO DA SERRA,0,0,0,0,0,0,0,0,0,0,0,0
UNISTALDA,0,0,0,0,1,0,0,0,0,0,0,0
URUGUAIANA,2,2,2,0,2,2,0,8,2,5,5,6
VACARIA,0,0,3,0,3,1,0,1,2,2,0,0
VALE DO SOL,1,0,0,0,0,0,0,0,0,0,0,0
VALE REAL,0,0,0,0,0,0,0,0,0,0,0,0
VALE VERDE,0,0,1,0,0,0,0,0,0,0,0,0
VANINI,0,0,0,0,0,0,0,0,0,0,0,0
VENANCIO AIRES,1,1,4,4,1,0,3,1,0,1,0,1
VERA CRUZ,1,1,0,0,0,0,0,0,1,4,0,0
VERANOPOLIS,1,0,0,1,0,0,0,1,0,1,0,1
VESPASIANO CORREA,0,0,0,0,0,0,0,0,0,0,0,0
VIADUTOS,0,0,0,0,0,0,0,0,0,0,0,0
VIAMAO,5,9,3,8,4,6,3,7,6,4,6,10
VICENTE DUTRA,0,0,0,0,0,0,0,0,0,0,0,0
VICTOR GRAEFF,0,0,0,0,0,0,0,0,0,0,0,0
VILA FLORES,0,0,0,0,0,0,0,0,0,0,0,0
VILA LANGARO,0,1,0,0,0,0,0,0,0,0,0,0
VILA MARIA,0,0,0,0,0,0,0,1,0,0,0,0
VILA NOVA DO SUL,0,0,1,0,0,0,1,0,0,0,0,0
VISTA ALEGRE,0,0,0,0,0,0,0,0,0,0,0,0
VISTA ALEGRE DO PRATA,0,0,0,0,0,0,0,0,0,0,0,0
VISTA GAUCHA,0,0,0,0,0,0,0,0,1,0,0,0
VITORIA DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
WESTFALIA,0,0,0,0,0,0,0,0,0,0,0,0
XANGRILA,1,2,1,1,0,0,0,0,0,0,0,2
