Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
SAO MIGUEL DAS MISSOES,1,0,1,0,0,0,0,0,0,1,2,1
SAO NICOLAU,0,1,0,2,0,1,0,0,2,0,0,1
SAO PAULO DAS MISSOES,1,0,1,0,0,0,1,0,0,1,0,0
SAO PEDRO DA SERRA,0,1,1,0,0,0,0,0,0,0,0,0
SAO PEDRO DAS MISSOES,0,0,0,1,0,0,2,0,0,0,0,0
SAO PEDRO DO BUTIA,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO SUL,2,2,1,3,0,0,0,0,1,1,1,0
SAO SEBASTIAO DO CAI,5,7,1,4,3,1,2,3,7,0,2,4
SAO SEPE,1,1,2,8,2,1,3,1,1,5,8,4
SAO VALENTIM,1,0,1,0,1,0,0,2,0,0,0,0
SAO VALENTIM DO SUL,0,1,0,2,0,0,0,0,0,1,0,0
SAO VALERIO DO SUL,0,0,0,0,0,1,0,0,0,0,0,0
SAO VENDELINO,0,0,1,0,1,0,0,0,0,0,0,0
SAO VICENTE DO SUL,1,1,2,0,0,1,0,0,3,0,0,2
SAPIRANGA,14,8,14,14,13,14,13,10,11,8,8,17
SAPUCAIA DO SUL,26,22,22,29,15,18,26,18,33,24,21,18
SARANDI,7,2,1,4,0,1,5,1,2,4,1,3
SEBERI,0,1,0,0,3,2,4,2,2,0,6,3
SEDE NOVA,0,0,1,0,1,0,0,0,0,0,0,1
SEGREDO,1,2,1,1,1,0,1,2,1,2,0,0
SELBACH,1,0,0,0,0,0,0,2,0,0,1,0
SENADOR SALGADO FILHO,0,0,1,0,0,0,0,0,0,0,0,0
SENTINELA DO SUL,3,0,2,1,1,1,0,0,0,1,1,0
SERAFINA CORREA,2,1,0,1,1,2,1,1,2,3,4,2
SERIO,0,0,0,0,0,0,0,0,0,0,0,0
SERTAO,0,0,1,0,1,0,1,0,1,0,1,2
SERTAO SANTANA,0,0,1,0,0,1,0,1,1,1,0,0
SETE DE SETEMBRO,0,0,0,0,1,0,0,1,0,0,0,0
SEVERIANO DE ALMEIDA,0,0,0,0,0,0,0,0,1,0,0,2
SILVEIRA MARTINS,0,0,0,0,0,0,0,0,0,0,0,0
SINIMBU,2,1,1,0,0,1,0,2,1,0,0,1
SOBRADINHO,2,5,2,1,0,3,5,6,2,4,5,1
SOLEDADE,5,4,1,6,2,3,1,4,6,3,7,2
TABAI,0,0,0,0,0,0,0,0,0,0,2,2
TAPEJARA,6,6,3,3,3,2,1,1,2,3,6,1
TAPERA,2,0,1,1,1,1,1,3,2,0,0,3
TAPES,4,7,3,2,0,1,1,0,3,3,3,3
TAQUARA,10,6,15,9,6,5,10,9,2,16,10,11
TAQUARI,2,2,0,5,0,2,4,4,0,2,2,2
TAQUARUCU DO SUL,1,1,1,0,0,0,0,2,0,0,0,0
TAVARES,1,0,1,0,0,0,0,0,1,0,3,2
TENENTE PORTELA,1,2,1,2,2,1,1,3,3,2,5,6
TERRA DE AREIA,3,5,0,1,1,1,1,1,3,3,1,3
TEUTONIA,4,1,0,0,2,0,1,2,4,3,4,1
TIO HUGO,0,1,0,0,1,0,0,0,0,0,0,0
TIRADENTES DO SUL,0,0,0,0,0,0,0,2,3,0,0,1
TOROPI,1,0,0,0,0,0,0,0,0,1,0,0
TORRES,21,7,2,1,4,3,6,6,7,8,9,12
TRAMANDAI,26,17,10,5,8,12,14,7,8,9,13,12
TRAVESSEIRO,0,0,0,0,0,0,0,1,0,0,0,0
TRES ARROIOS,0,1,1,0,0,0,0,0,0,0,0,1
TRES CACHOEIRAS,0,0,0,1,0,0,1,0,2,1,3,3
TRES COROAS,6,6,4,7,3,2,10,1,3,4,7,6
TRES DE MAIO,3,2,1,1,4,0,3,2,1,3,2,3
TRES FORQUILHAS,0,1,0,0,0,0,0,0,0,0,0,0
TRES PALMEIRAS,0,0,0,1,0,0,0,0,0,1,0,1
TRES PASSOS,4,2,5,7,8,2,5,8,3,4,3,2
TRINDADE DO SUL,1,2,2,0,0,0,0,3,1,1,2,4
TRIUNFO,1,2,5,3,7,7,3,6,1,3,3,6
TUCUNDUVA,1,0,1,0,0,1,0,0,0,0,1,1
TUNAS,0,2,1,0,0,0,0,0,1,0,0,0
TUPANCI DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
TUPANCIRETA,0,2,2,2,0,2,5,0,0,4,1,3
TUPANDI,0,1,0,0,0,0,0,1,0,0,0,0
TUPARENDI,2,0,2,1,0,0,1,2,1,2,1,0
TURUCU,0,1,2,0,0,0,0,0,1,0,2,1
UBIRETAMA,2,0,0,1,0,0,0,0,0,0,0,0
UNIAO DA SERRA,0,0,0,0,0,0,0,0,0,0,1,0
UNISTALDA,0,0,0,0,0,0,0,0,0,0,0,0
URUGUAIANA,22,17,19,24,13,20,31,27,29,21,30,30
VACARIA,13,12,10,6,4,6,10,9,6,8,11,10
VALE DO SOL,1,1,0,0,1,1,0,1,0,1,0,1
VALE REAL,1,3,0,0,0,0,0,0,0,3,0,1
VALE VERDE,0,0,1,0,0,0,0,0,0,0,0,1
VANINI,0,0,0,0,0,0,0,1,1,0,0,0
VENANCIO AIRES,12,8,1,12,12,4,6,3,12,18,13,14
VERA CRUZ,1,4,3,4,2,3,3,3,3,2,4,8
VERANOPOLIS,4,4,3,3,1,1,4,1,4,3,2,6
VESPASIANO CORREA,0,1,0,0,2,0,0,0,1,0,0,0
VIADUTOS,0,0,0,2,1,1,0,1,4,1,1,1
VIAMAO,39,36,30,24,29,26,34,36,29,39,23,37
VICENTE DUTRA,1,1,0,0,0,0,2,1,0,0,0,0
VICTOR GRAEFF,1,0,1,0,0,0,0,0,0,0,0,0
VILA FLORES,0,0,0,0,0,0,0,1,0,0,0,1
VILA LANGARO,0,0,0,0,0,0,0,0,0,0,0,0
VILA MARIA,0,1,1,0,0,3,1,0,1,0,0,1
VILA NOVA DO SUL,1,1,0,0,1,1,0,2,1,0,1,1
VISTA ALEGRE,0,1,0,0,0,0,0,0,0,0,0,0
VISTA ALEGRE DO PRATA,0,0,0,0,0,0,0,0,0,2,0,0
VISTA GAUCHA,0,0,0,0,0,0,0,0,0,0,0,0
VITORIA DAS MISSOES,0,0,0,0,0,0,1,0,0,0,0,0
WESTFALIA,0,0,0,1,0,0,0,1,0,0,0,0
XANGRILA,6,2,0,4,1,1,2,0,2,4,10,4
