Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
SAO MIGUEL DAS MISSOES,0,0,1,0,0,0,0,0,1,0,2,0
SAO NICOLAU,3,2,3,1,2,3,2,3,3,3,4,1
SAO PAULO DAS MISSOES,2,1,0,0,0,0,1,0,1,3,3,3
SAO PEDRO DA SERRA,2,1,1,0,0,1,1,0,0,0,2,0
SAO PEDRO DAS MISSOES,0,0,1,3,0,0,0,0,0,0,1,0
SAO PEDRO DO BUTIA,0,0,0,0,0,0,1,0,0,1,0,0
SAO PEDRO DO SUL,3,4,1,6,1,1,3,4,8,4,0,5
SAO SEBASTIAO DO CAI,9,15,10,4,4,5,9,4,7,10,8,8
SAO SEPE,6,8,1,2,7,7,5,5,6,6,5,6
SAO VALENTIM,0,1,1,3,1,0,0,0,1,1,0,0
SAO VALENTIM DO SUL,0,0,0,0,1,0,0,0,0,1,0,1
SAO VALERIO DO SUL,1,0,0,1,0,0,0,1,0,1,2,0
SAO VENDELINO,1,0,0,0,0,1,0,0,0,0,1,0
SAO VICENTE DO SUL,3,3,1,0,0,1,1,2,1,3,0,0
SAPIRANGA,37,28,51,30,27,28,30,34,26,19,24,20
SAPUCAIA DO SUL,34,30,49,46,38,28,31,26,36,40,30,40
SARANDI,1,3,3,6,4,9,4,7,5,7,13,12
SEBERI,9,4,1,6,4,2,9,5,4,6,6,6
SEDE NOVA,0,1,0,1,3,1,2,0,3,0,2,3
SEGREDO,1,3,5,2,2,0,3,2,2,2,4,2
SELBACH,2,1,3,2,1,0,1,1,3,2,1,1
SENADOR SALGADO FILHO,0,0,2,0,1,0,0,2,3,0,0,0
SENTINELA DO SUL,0,1,0,0,0,0,0,0,1,2,1,2
SERAFINA CORREA,2,6,7,5,4,0,3,2,2,3,1,5
SERIO,0,0,0,0,0,0,1,0,1,1,1,0
SERTAO,4,0,3,3,3,1,0,0,5,3,1,6
SERTAO SANTANA,1,0,1,1,1,0,1,2,0,3,0,1
SETE DE SETEMBRO,0,0,0,0,0,2,0,2,0,0,1,1
SEVERIANO DE ALMEIDA,2,2,2,4,1,0,0,0,0,1,0,1
SILVEIRA MARTINS,2,0,0,0,0,0,0,0,0,0,0,3
SINIMBU,1,1,1,2,2,1,1,0,0,0,0,1
SOBRADINHO,10,10,11,9,10,4,7,3,18,8,7,4
SOLEDADE,16,11,19,14,10,13,8,16,15,30,13,20
TABAI,1,1,1,1,2,0,2,0,0,0,1,1
TAPEJARA,7,9,6,6,7,6,1,7,16,6,4,7
TAPERA,4,5,1,3,3,4,0,1,0,3,2,2
TAPES,1,1,2,2,6,5,5,3,7,5,8,3
TAQUARA,26,15,26,19,9,11,12,12,13,12,17,17
TAQUARI,13,4,8,7,9,5,6,11,11,7,6,10
TAQUARUCU DO SUL,0,1,0,0,0,0,0,0,0,1,0,0
TAVARES,1,0,0,2,0,0,1,0,1,0,0,4
TENENTE PORTELA,5,10,2,4,3,8,3,7,10,4,3,7
TERRA DE AREIA,2,4,1,4,6,4,6,2,1,3,1,4
TEUTONIA,10,8,10,8,9,7,8,4,10,10,11,7
TIO HUGO,0,0,1,1,0,0,0,1,0,0,1,0
TIRADENTES DO SUL,1,0,2,1,2,0,1,0,3,0,1,0
TOROPI,1,0,0,1,0,0,0,0,0,0,1,3
TORRES,35,24,15,17,9,5,14,20,8,11,16,18
TRAMANDAI,32,53,25,26,30,18,19,15,13,22,16,34
TRAVESSEIRO,0,0,1,1,0,0,0,0,0,3,0,0
TRES ARROIOS,1,0,1,1,0,0,0,1,0,1,0,1
TRES CACHOEIRAS,6,3,2,3,0,1,1,3,3,3,3,1
TRES COROAS,7,7,7,7,5,10,4,3,7,6,6,4
TRES DE MAIO,10,9,8,12,4,7,9,0,3,9,4,9
TRES FORQUILHAS,1,0,0,0,1,1,0,2,0,2,0,0
TRES PALMEIRAS,1,0,0,0,1,0,0,1,1,2,0,2
TRES PASSOS,11,8,18,13,5,10,12,10,17,13,18,16
TRINDADE DO SUL,2,2,1,2,3,4,7,4,1,1,2,2
TRIUNFO,13,8,13,12,8,7,7,5,8,11,6,4
TUCUNDUVA,5,2,3,5,3,2,1,1,2,4,0,3
TUNAS,0,0,0,2,1,1,0,1,0,1,2,0
TUPANCI DO SUL,1,0,0,0,0,0,1,0,0,0,0,0
TUPANCIRETA,7,7,5,5,3,1,5,5,2,1,4,6
TUPANDI,0,0,0,2,1,0,2,2,0,1,0,0
TUPARENDI,2,2,5,1,0,2,2,1,5,2,3,2
TURUCU,0,0,0,0,0,1,0,1,0,0,2,1
UBIRETAMA,1,0,0,0,0,0,1,0,0,0,1,1
UNIAO DA SERRA,0,0,1,1,0,0,0,0,0,0,0,0
UNISTALDA,0,0,1,1,0,0,0,1,0,0,0,0
URUGUAIANA,35,43,55,29,36,26,39,33,36,35,41,33
VACARIA,34,24,28,28,23,19,34,36,23,32,13,32
VALE DO SOL,2,2,1,2,1,4,2,2,1,1,0,0
VALE REAL,1,0,1,0,0,0,2,1,3,0,0,1
VALE VERDE,2,1,0,0,0,0,0,0,0,1,0,0
VANINI,0,2,0,0,1,0,0,0,0,1,0,0
VENANCIO AIRES,20,24,15,20,21,14,5,18,16,16,16,16
VERA CRUZ,7,8,6,12,7,8,6,6,11,10,11,5
VERANOPOLIS,6,6,2,8,8,4,8,6,5,7,3,2
VESPASIANO CORREA,0,0,0,0,0,1,0,0,0,0,0,0
VIADUTOS,2,3,1,0,0,1,1,4,2,0,2,0
VIAMAO,84,74,83,82,75,87,73,92,90,87,97,81
VICENTE DUTRA,7,1,6,3,2,0,3,2,0,3,4,3
VICTOR GRAEFF,0,0,0,0,0,1,1,0,2,1,1,1
VILA FLORES,0,1,1,0,0,0,2,0,1,0,2,1
VILA LANGARO,1,1,0,1,0,1,0,0,0,0,1,0
VILA MARIA,0,1,1,0,2,0,3,1,1,0,0,1
VILA NOVA DO SUL,1,0,1,0,0,1,3,0,1,1,1,0
VISTA ALEGRE,1,4,2,0,2,1,1,1,0,0,0,2
VISTA ALEGRE DO PRATA,0,0,0,0,0,0,0,0,0,0,0,0
VISTA GAUCHA,1,3,0,0,1,0,0,1,1,0,0,1
VITORIA DAS MISSOES,1,1,0,1,0,0,0,0,0,0,1,0
WESTFALIA,1,0,2,0,0,0,0,0,0,0,0,1
XANGRILA,6,4,5,5,3,3,5,3,4,9,4,8
