Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
CRISSIUMAL,1,1,0,0,1,2,0,1,0,1,1,0
CRISTAL,2,0,3,2,3,0,2,0,0,1,0,1
CRISTAL DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
CRUZ ALTA,18,12,15,13,10,16,8,15,20,12,26,26
CRUZALTENSE,0,0,0,0,0,1,0,0,0,0,0,0
CRUZEIRO DO SUL,1,0,1,3,1,4,0,0,2,4,2,2
DAVID CANABARRO,0,0,0,2,0,0,0,0,0,0,1,0
DERRUBADAS,2,0,0,0,0,1,1,0,0,1,0,0
DEZESSEIS DE NOVEMBRO,0,0,0,0,0,0,0,0,0,0,0,0
DILERMANDO DE AGUIAR,0,0,1,0,0,0,0,0,0,0,1,2
DOIS IRMAOS,7,2,1,2,4,3,3,0,0,4,2,4
DOIS IRMAOS DAS MISSOES,0,0,0,0,0,0,1,0,0,0,0,0
DOIS LAJEADOS,0,0,0,0,0,0,0,0,0,0,0,1
DOM FELICIANO,0,2,1,0,1,0,3,0,2,0,0,1
DOM PEDRITO,4,8,2,3,4,9,2,3,6,3,4,7
DOM PEDRO DE ALCANTARA,0,0,0,0,0,0,1,0,0,0,0,0
DONA FRANCISCA,0,1,1,2,0,0,0,0,0,1,1,1
DR MAURICIO CARDOSO,0,0,0,0,0,0,0,0,0,0,0,0
DOUTOR RICARDO,0,2,0,1,0,0,0,0,1,0,0,1
ELDORADO DO SUL,9,6,9,4,7,6,4,5,13,6,7,8
ENCANTADO,4,6,2,5,0,1,3,0,1,0,1,3
ENCRUZILHADA DO SUL,1,0,5,4,2,1,6,4,2,3,2,2
ENGENHO VELHO,0,0,0,0,0,0,0,0,0,0,1,0
ENTRE RIOS DO SUL,0,1,0,2,2,0,1,1,1,1,2,0
ENTRE IJUIS,0,0,0,2,0,0,0,0,0,0,0,0
EREBANGO,0,1,0,0,0,0,0,0,1,0,1,1
ERECHIM,30,30,28,26,28,25,23,20,37,23,35,23
ERNESTINA,2,1,0,0,0,0,0,0,1,0,0,0
ERVAL GRANDE,0,3,1,1,1,1,0,2,1,0,0,1
ERVAL SECO,1,0,0,0,1,1,0,0,0,0,0,3
ESMERALDA,2,0,1,1,0,1,0,1,0,1,1,0
ESPERANCA DO SUL,1,0,1,0,0,0,0,0,0,0,1,2
ESPUMOSO,0,1,1,2,2,0,1,2,2,2,2,5
ESTACAO,1,0,2,0,0,0,0,1,1,0,0,4
ESTANCIA VELHA,3,7,4,7,8,7,3,6,5,6,12,8
ESTEIO,23,19,14,18,7,16,13,7,16,18,12,13
ESTRELA,2,5,3,8,4,2,2,1,3,5,4,4
ESTRELA VELHA,1,0,0,1,0,1,1,1,0,1,0,0
EUGENIO DE CASTRO,1,0,0,0,1,0,0,0,0,0,0,1
FAGUNDES VARELA,0,0,0,0,0,0,0,0,0,1,0,0
FARROUPILHA,13,13,9,12,7,8,8,10,9,15,9,7
FAXINAL DO SOTURNO,1,0,2,0,1,0,2,1,3,2,1,0
FAXINALZINHO,0,0,0,1,0,0,0,0,0,0,0,0
FAZENDA VILA NOVA,0,0,1,0,0,0,1,2,0,0,1,1
FELIZ,1,1,0,2,1,2,1,0,1,1,1,0
FLORES DA CUNHA,2,5,1,4,3,1,1,2,2,3,3,0
FLORIANO PEIXOTO,0,0,1,1,1,0,0,0,0,0,0,0
FONTOURA XAVIER,2,0,0,3,3,0,2,1,0,0,2,4
FORMIGUEIRO,3,0,3,1,0,0,0,0,2,2,0,0
FORQUETINHA,0,0,0,0,0,0,0,0,0,0,0,2
FORTALEZA DOS VALOS,0,0,0,0,0,1,0,0,1,1,1,0
FREDERICO WESTPHALEN,11,3,12,2,4,3,4,5,9,3,5,6
GARIBALDI,12,3,6,5,2,4,1,4,2,8,5,5
GARRUCHOS,0,1,0,0,0,0,0,0,0,0,0,0
GAURAMA,3,2,1,5,1,2,0,3,1,0,0,0
GENERAL CAMARA,0,1,0,0,3,1,1,0,0,0,1,1
GENTIL,0,0,0,0,0,0,0,0,0,0,0,0
GETULIO VARGAS,5,1,0,2,2,3,3,4,2,4,4,3
GIRUA,6,2,1,2,4,2,3,3,0,1,3,5
GLORINHA,3,0,1,0,0,0,1,1,1,0,0,1
GRAMADO,7,9,5,10,8,7,8,10,7,4,6,7
GRAMADO DOS LOUREIROS,0,0,0,1,0,0,0,1,0,1,0,0
GRAMADO XAVIER,0,0,0,0,0,1,0,0,0,0,0,0
GRAVATAI,49,58,56,47,42,27,48,46,42,50,39,54
GUABIJU,0,0,0,0,0,0,0,0,0,0,1,3
GUAIBA,15,19,18,15,26,12,9,15,10,18,19,17
GUAPORE,5,1,2,3,3,2,2,3,2,5,3,5
GUARANI DAS MISSOES,0,1,1,1,0,3,0,1,0,1,1,1
HARMONIA,0,0,1,0,0,0,0,0,2,0,0,0
HERVAL,1,1,1,0,0,3,0,0,0,1,3,1
HERVEIRAS,0,0,0,0,1,0,0,0,2,0,0,0
HORIZONTINA,4,5,5,1,2,2,1,1,2,1,5,4
HULHA NEGRA,2,3,1,2,0,0,2,2,0,0,2,0
HUMAITA,0,0,1,0,1,0,0,0,0,0,1,0
IBARAMA,0,0,2,1,0,0,0,2,1,1,1,0
IBIACA,1,1,2,0,0,1,0,0,1,0,1,0
IBIRAIARAS,0,0,1,0,0,0,1,1,0,0,1,0
IBIRAPUITA,0,0,1,0,2,0,1,0,1,1,1,2
IBIRUBA,3,1,1,2,2,2,3,4,1,2,1,1
IGREJINHA,9,7,11,8,11,6,6,3,3,7,9,8
IJUI,20,17,17,12,13,20,14,20,27,26,24,26
ILOPOLIS,0,1,0,0,0,0,0,0,0,1,1,0
IMBE,18,15,7,9,5,2,2,1,7,12,5,14
IMIGRANTE,0,0,1,0,0,0,0,0,0,1,0,0
INDEPENDENCIA,0,0,0,0,2,0,0,0,1,1,0,0
INHACORA,1,0,0,0,0,1,0,1,0,0,0,0
IPE,3,1,0,0,1,0,1,0,1,1,0,0
IPIRANGA DO SUL,0,0,0,0,1,0,0,0,0,0,0,0
IRAI,3,0,0,0,0,3,2,1,2,1,1,0
ITAARA,0,2,1,1,2,1,0,0,1,0,1,2
ITACURUBI,0,0,0,1,0,1,0,0,0,3,0,0
ITAPUCA,0,0,0,0,0,0,0,0,0,0,0,0
ITAQUI,7,10,4,6,6,2,1,6,10,5,6,13
ITATI,1,0,0,0,1,1,1,1,0,0,1,0
ITATIBA DO SUL,1,0,0,0,1,1,0,0,1,0,0,0
IVORA,0,0,2,0,0,0,0,0,0,0,0,1
IVOTI,2,3,3,1,0,0,1,2,2,2,0,2
JABOTICABA,0,0,0,0,0,0,0,1,1,0,0,0
JACUIZINHO,0,0,0,0,0,0,0,0,0,0,1,0
JACUTINGA,3,0,0,2,0,0,0,1,0,0,0,2
JAGUARAO,12,10,5,5,3,0,2,3,1,2,7,2
JAGUARI,2,0,2,1,1,1,0,0,0,3,0,3
JAQUIRANA,0,1,0,0,0,1,2,0,0,1,0,1
JARI,0,0,0,0,0,0,1,0,0,1,1,0
JOIA,2,1,1,0,1,2,1,1,0,0,0,1
JULIO DE CASTILHOS,3,6,4,3,1,1,4,3,3,4,3,5
LAGOA BONITA DO SUL,0,1,0,0,0,0,0,1,0,0,0,0
LAGOA DOS TRES CANTOS,0,0,0,0,0,0,0,0,0,0,0,0
LAGOA VERMELHA,1,5,11,3,7,3,4,5,1,7,5,3
LAGOAO,0,0,0,0,0,2,0,1,0,0,1,1
LAJEADO,19,13,13,10,11,8,18,11,8,18,18,11
LAJEADO DO BUGRE,0,0,0,0,0,0,0,0,0,0,0,0
LAVRAS DO SUL,1,1,1,3,0,0,2,2,1,2,2,1
LIBERATO SALZANO,0,0,1,0,0,0,0,0,0,2,0,1
LINDOLFO COLLOR,1,2,1,2,1,2,0,0,1,0,0,0
LINHA NOVA,0,0,0,0,0,0,0,0,0,0,0,0
MACAMBARA,0,0,1,0,0,0,0,0,2,0,3,0
MACHADINHO,0,1,0,1,2,0,1,1,1,0,0,1
MAMPITUBA,0,0,1,0,0,0,1,0,0,0,0,0
MANOEL VIANA,4,1,0,0,1,0,1,2,1,2,0,0
MAQUINE,0,1,1,2,0,1,1,0,1,0,0,0
MARATA,0,0,0,0,0,0,0,0,0,0,0,0
MARAU,6,7,6,4,2,7,1,2,5,6,3,7
MARCELINO RAMOS,0,0,1,0,1,1,2,0,0,1,1,0
MARIANA PIMENTEL,0,0,0,0,0,1,0,0,1,0,0,0
MARIANO MORO,0,0,1,0,0,0,0,0,0,0,0,0
MARQUES DE SOUZA,0,1,1,0,0,0,0,0,0,0,0,0
MATA,0,0,1,0,0,1,0,0,0,2,0,0
MATO CASTELHANO,0,1,2,0,0,0,0,0,1,0,0,0
MATO LEITAO,0,0,1,1,1,1,1,0,0,0,0,0
MATO QUEIMADO,0,0,1,0,0,0,0,0,0,0,0,0
MAXIMILIANO DE ALMEIDA,0,0,0,0,0,0,1,1,1,0,0,0
MINAS DO LEAO,2,0,5,3,0,0,2,1,1,1,1,0
MIRAGUAI,0,0,0,2,0,1,0,0,0,0,1,0
MONTAURI,0,0,0,0,0,0,0,0,0,1,0,0
MONTE ALEGRE DOS CAMPOS,0,2,0,0,0,0,1,0,0,0,1,0
MONTE BELO DO SUL,0,0,0,0,0,0,0,0,0,0,0,1
MONTENEGRO,10,10,15,14,8,7,7,8,11,8,10,14
MORMACO,0,2,0,0,0,1,0,0,1,0,0,0
MORRINHOS DO SUL,0,0,1,1,0,0,0,0,0,0,1,0
MORRO REDONDO,1,0,0,1,0,1,0,0,0,0,1,1
MORRO REUTER,0,1,1,1,0,0,1,0,0,1,0,1
MOSTARDAS,2,0,4,0,0,0,1,0,0,0,1,0
MUCUM,0,0,0,0,0,0,1,1,0,3,0,0
MUITOS CAPOES,0,1,0,0,0,0,2,0,0,0,0,2
MULITERNO,0,0,0,0,0,0,0,0,0,0,0,0
NAO ME TOQUE,3,0,2,1,3,1,1,0,3,1,3,5
NICOLAU VERGUEIRO,0,0,0,0,0,0,0,0,0,0,0,0
NONOAI,4,4,3,1,2,1,3,1,3,0,0,4
NOVA ALVORADA,1,0,0,0,0,0,0,0,0,0,0,0
NOVA ARACA,0,0,0,0,0,1,0,0,0,0,0,1
NOVA BASSANO,1,2,1,0,1,0,2,0,0,3,1,0
NOVA BOA VISTA,0,0,0,0,0,0,0,0,0,0,0,0
NOVA BRESCIA,0,0,0,0,0,0,0,0,1,0,0,0
NOVA CANDELARIA,0,0,0,0,0,0,0,0,1,0,0,0
NOVA ESPERANCA DO SUL,1,1,1,0,0,0,0,0,2,0,0,1
NOVA HARTZ,3,3,3,3,3,2,2,1,0,2,2,4
NOVA PADUA,0,0,0,0,0,0,0,0,0,0,0,0
NOVA PALMA,2,0,0,0,0,0,0,1,0,0,1,2
NOVA PETROPOLIS,0,1,0,1,2,0,0,2,0,0,2,1
NOVA PRATA,8,5,5,5,3,3,7,3,4,4,7,7
NOVA RAMADA,0,1,0,0,0,0,1,0,0,1,0,0
NOVA ROMA DO SUL,0,0,0,0,0,0,0,0,0,1,0,0
NOVA SANTA RITA,3,5,2,5,1,0,3,3,3,3,4,6
NOVO BARREIRO,0,0,0,0,0,0,1,1,1,0,0,1
NOVO CABRAIS,0,0,0,1,1,0,0,0,1,0,2,1
NOVO HAMBURGO,32,23,43,31,23,32,20,25,38,22,44,37
NOVO MACHADO,0,1,0,0,0,0,0,0,0,0,0,0
NOVO TIRADENTES,0,0,1,0,1,0,0,0,0,0,0,0
NOVO XINGU,0,0,0,0,0,0,0,0,0,0,0,0
OSORIO,13,8,7,8,10,6,7,2,9,10,11,9
PAIM FILHO,0,0,0,0,1,0,0,0,0,0,0,0
PALMARES DO SUL,6,4,0,2,4,1,0,0,1,1,2,5
PALMEIRA DAS MISSOES,5,5,10,12,5,10,4,2,6,10,5,8
PALMITINHO,0,0,4,0,1,0,1,0,0,0,1,0
PANAMBI,7,3,6,4,11,0,2,1,3,5,9,8
PANTANO GRANDE,0,2,1,0,2,1,2,0,2,0,1,2
PARAI,0,0,0,0,0,0,2,0,0,0,1,0
PARAISO DO SUL,0,0,1,1,1,0,0,1,0,0,1,1
PARECI NOVO,0,0,1,0,0,1,0,0,0,0,1,2
PAROBE,14,8,11,10,6,3,3,3,14,7,2,12
PASSA SETE,0,0,0,0,0,0,1,1,0,0,0,0
PASSO DO SOBRADO,0,0,1,0,0,0,0,0,1,0,0,2
PASSO FUNDO,41,51,39,46,29,29,22,28,47,44,45,58
PAULO BENTO,0,0,0,0,0,1,0,0,0,0,0,0
PAVERAMA,0,1,0,0,2,0,1,1,0,1,1,2
PEDRAS ALTAS,0,0,0,0,0,1,0,0,0,0,0,1
PEDRO OSORIO,1,0,1,1,2,1,0,1,1,0,0,1
PEJUCARA,0,0,0,2,0,0,0,0,0,0,1,0
PELOTAS,66,64,64,63,44,47,38,34,51,61,67,71
PICADA CAFE,0,0,0,0,0,0,0,0,0,1,0,0
PINHAL,1,1,0,0,0,0,1,2,0,0,1,0
PINHAL DA SERRA,0,0,0,0,1,0,0,0,0,0,0,0
PINHAL GRANDE,0,1,0,0,0,0,0,0,0,0,0,0
PINHEIRINHO DO VALE,1,0,0,0,0,2,0,0,1,1,1,0
PINHEIRO MACHADO,1,1,3,1,1,0,1,2,2,0,3,2
PINTO BANDEIRA,0,1,0,1,0,0,0,0,0,0,0,1
PIRAPO,1,0,0,0,0,0,0,0,0,0,0,1
PIRATINI,4,2,1,2,3,6,3,1,0,2,4,1
PLANALTO,1,3,0,3,0,1,0,0,2,1,3,1
POCO DAS ANTAS,0,1,0,0,0,0,0,0,0,0,0,0
PONTAO,0,0,0,0,0,0,2,0,0,0,0,1
PONTE PRETA,0,0,1,0,0,0,0,0,0,0,0,0
PORTAO,6,7,2,3,7,1,3,2,2,3,4,7
PORTO ALEGRE,316,304,337,349,297,243,275,294,321,332,365,383
PORTO LUCENA,2,0,0,0,0,2,1,0,0,1,1,1
PORTO MAUA,0,0,1,1,0,0,0,2,0,1,2,0
PORTO VERA CRUZ,0,0,0,0,0,0,0,0,0,0,1,0
PORTO XAVIER,1,2,0,1,0,5,0,1,1,4,1,0
POUSO NOVO,0,0,1,1,0,0,0,0,0,0,0,0
PRESIDENTE LUCENA,0,0,0,0,0,0,0,0,0,0,0,0
PROGRESSO,0,0,1,0,0,0,0,0,0,0,0,0
PROTASIO ALVES,0,0,1,0,0,1,0,0,0,0,0,0
PUTINGA,0,0,2,1,1,0,0,2,0,1,0,0
QUARAI,9,4,2,0,3,2,3,4,5,4,3,7
QUATRO IRMAOS,0,0,0,0,0,0,0,1,0,1,0,0
QUEVEDOS,0,0,0,0,0,0,0,0,1,1,1,0
QUINZE DE NOVEMBRO,0,1,0,0,0,0,0,1,0,0,0,0
REDENTORA,2,1,1,3,0,0,1,0,0,1,2,0
RELVADO,0,0,0,0,0,0,0,0,0,0,0,1
RESTINGA SECA,2,1,1,1,1,4,2,2,2,1,0,1
RIO DOS INDIOS,0,0,1,0,0,0,0,0,0,0,0,0
RIO GRANDE,69,52,46,35,35,26,27,40,33,40,28,51
RIO PARDO,5,12,9,6,4,1,0,7,5,2,4,5
RIOZINHO,0,2,0,0,0,0,0,0,1,1,0,0
ROCA SALES,2,0,1,0,2,0,1,3,3,4,0,1
RODEIO BONITO,0,1,0,0,0,1,0,1,0,1,1,0
ROLADOR,0,0,0,0,0,0,0,0,0,0,0,0
ROLANTE,3,4,3,2,1,2,2,1,2,1,3,7
RONDA ALTA,1,3,1,0,0,0,0,2,1,0,2,0
RONDINHA,1,0,1,1,0,0,1,0,0,1,0,0
ROQUE GONZALES,0,0,3,0,0,0,1,0,1,0,0,2
ROSARIO DO SUL,13,14,6,7,8,12,7,3,2,2,12,11
SAGRADA FAMILIA,1,0,0,1,0,0,0,0,0,2,0,0
SALDANHA MARINHO,0,0,0,0,1,0,0,0,0,0,0,0
SALTO DO JACUI,6,3,1,0,1,1,2,3,5,3,2,3
SALVADOR DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
SALVADOR DO SUL,0,0,0,0,0,0,0,0,1,0,0,0
SANANDUVA,0,0,1,2,1,0,0,2,2,1,0,3
SANTA BARBARA DO SUL,3,0,0,7,1,1,1,1,0,1,1,1
SANTA CECILIA DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SANTA CLARA DO SUL,0,0,0,1,1,0,0,1,0,2,0,0
SANTA CRUZ DO SUL,33,17,24,15,26,18,15,12,31,23,20,35
SANTA MARGARIDA DO SUL,0,0,0,0,1,1,0,1,0,2,0,0
SANTA MARIA,84,54,67,67,53,42,41,57,64,67,59,69
SANTA MARIA DO HERVAL,1,1,1,2,0,1,0,1,0,3,2,0
SANTA ROSA,8,7,9,19,7,9,7,6,9,9,14,19
SANTA TEREZA,1,0,0,0,0,0,0,0,0,0,0,0
SANTA VITORIA DO PALMAR,14,5,5,5,12,5,7,6,2,5,4,4
SANTANA DA BOA VISTA,0,0,1,0,0,0,0,1,0,1,0,1
SANTANA DO LIVRAMENTO,8,18,18,16,23,12,17,8,10,29,19,17
SANTIAGO,19,10,18,9,10,12,16,8,9,9,14,13
SANTO ANGELO,32,19,15,18,20,2,14,13,18,8,12,14
SANTO ANTONIO DA PATRULHA,4,7,2,8,10,2,5,4,6,3,10,8
SANTO ANTONIO DAS MISSOES,1,1,2,1,1,0,0,4,1,1,0,0
SANTO ANTONIO DO PALMA,0,0,1,0,0,0,1,0,0,0,2,0
SANTO ANTONIO DO PLANALTO,0,0,0,0,0,0,0,0,0,0,0,1
SANTO AUGUSTO,2,3,1,2,0,0,0,2,2,1,1,0
SANTO CRISTO,2,3,1,2,0,0,2,0,1,1,1,1
SANTO EXPEDITO DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SAO BORJA,8,12,12,8,14,6,9,6,4,14,12,14
SAO DOMINGOS DO SUL,0,0,0,0,0,0,0,0,0,0,0,1
SAO FRANCISCO DE ASSIS,1,3,0,1,4,2,0,5,0,5,1,5
SAO FRANCISCO DE PAULA,2,1,0,1,2,3,6,4,4,3,1,4
SAO GABRIEL,23,23,19,13,7,8,10,8,6,17,14,16
SAO JERONIMO,1,2,3,2,2,2,2,1,2,4,3,5
SAO JOAO DA URTIGA,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO POLESINE,0,0,0,0,0,0,0,1,1,1,0,0
SAO JORGE,1,0,1,0,0,0,0,0,0,0,0,0
SAO JOSE DAS MISSOES,1,0,1,0,0,0,0,0,0,0,0,0
SAO JOSE DO HERVAL,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO HORTENCIO,0,0,0,0,0,0,0,1,0,0,0,0
SAO JOSE DO INHACORA,0,1,0,0,0,1,0,0,0,0,0,0
SAO JOSE DO NORTE,5,3,0,2,2,1,1,0,0,2,3,5
SAO JOSE DO OURO,0,0,0,0,0,1,0,1,0,0,1,1
SAO JOSE DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DOS AUSENTES,0,0,0,0,0,0,0,0,0,0,0,1
SAO LEOPOLDO,42,38,39,31,34,41,30,35,33,41,29,43
SAO LOURENCO DO SUL,3,8,4,3,3,3,7,1,5,8,6,9
SAO LUIZ GONZAGA,16,12,11,7,5,5,7,8,5,14,7,10
SAO MARCOS,3,1,0,2,0,2,1,4,3,2,3,2
SAO MARTINHO,0,1,0,1,0,0,0,2,1,2,1,0
SAO MARTINHO DA SERRA,0,0,0,0,0,0,0,0,0,0,0,0
