Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
BENJAMIN CONSTANT DO SUL,0,0,0,0,0,1,0,0,0,0,1,0
BENTO GONCALVES,23,16,22,18,13,14,15,20,17,29,19,27
BOA VISTA DAS MISSOES,0,0,0,0,0,0,0,0,0,0,0,0
BOA VISTA DO BURICA,0,0,1,1,0,2,0,1,0,1,1,0
BOA VISTA DO CADEADO,0,0,0,0,0,0,0,0,0,0,0,0
BOA VISTA DO INCRA,0,1,1,0,0,3,0,0,0,1,0,0
BOA VISTA DO SUL,0,0,1,0,0,0,0,0,0,0,2,0
BOM JESUS,2,2,0,2,2,1,1,0,3,2,1,2
BOM PRINCIPIO,0,0,1,0,3,1,2,2,1,0,2,1
BOM PROGRESSO,0,1,0,0,0,0,0,0,0,2,0,0
BOM RETIRO DO SUL,2,0,2,4,1,1,3,2,0,1,1,2
BOQUEIRAO DO LEAO,0,0,1,1,0,0,0,0,0,0,0,0
BOSSOROCA,0,0,1,1,1,3,0,1,0,0,0,0
BOZANO,0,0,1,0,0,0,0,0,0,0,0,0
BRAGA,0,0,0,1,1,1,0,3,1,2,1,0
BROCHIER,0,0,0,1,0,1,0,0,2,0,0,0
BUTIA,2,6,4,3,1,12,4,5,2,1,4,2
CACAPAVA DO SUL,6,5,5,2,2,2,8,3,7,5,9,15
CACEQUI,1,2,5,2,1,5,1,6,4,4,1,5
CACHOEIRA DO SUL,14,8,12,10,6,6,16,11,11,9,10,10
CACHOEIRINHA,24,17,20,20,25,19,19,18,23,21,23,17
CACIQUE DOBLE,1,3,1,0,2,0,1,1,2,2,2,1
CAIBATE,0,0,1,0,0,0,1,0,0,0,0,1
CAICARA,0,0,0,1,0,0,0,0,2,1,2,1
CAMAQUA,15,5,10,5,10,12,7,8,7,14,10,12
CAMARGO,0,1,0,0,0,0,0,0,0,1,0,0
CAMBARA DO SUL,0,0,0,0,1,0,2,0,2,1,2,1
CAMPESTRE DA SERRA,1,1,0,1,0,0,0,1,1,0,1,0
CAMPINA DAS MISSOES,0,0,1,0,0,0,0,0,0,1,0,0
CAMPINAS DO SUL,3,1,1,1,1,0,1,0,0,0,0,1
CAMPO BOM,6,7,12,7,12,6,6,3,4,7,6,10
CAMPO NOVO,2,1,1,1,5,0,0,0,0,1,0,1
CAMPOS BORGES,0,0,2,0,1,1,0,0,1,0,0,1
CANDELARIA,4,6,7,7,1,2,4,3,2,4,6,4
CANDIDO GODOI,1,0,0,0,0,0,0,0,0,0,0,0
CANDIOTA,2,0,2,0,1,2,1,1,0,3,3,0
CANELA,19,21,12,18,6,13,9,14,13,14,16,18
CANGUCU,7,3,5,4,2,2,3,0,6,4,2,6
CANOAS,74,64,76,60,41,55,58,37,47,44,51,47
CANUDOS DO VALE,0,0,0,0,0,0,0,0,0,0,0,0
CAPAO BONITO DO SUL,0,1,0,0,0,0,0,0,0,0,0,0
CAPAO DA CANOA,28,26,14,13,9,10,12,13,16,12,14,19
CAPAO DO CIPO,0,0,0,0,0,1,1,0,0,1,0,0
CAPAO DO LEAO,7,1,2,3,2,2,3,1,4,0,4,2
CAPELA DE SANTANA,2,0,1,1,1,0,0,1,2,1,0,2
CAPITAO,0,0,0,0,0,0,0,0,0,0,0,0
CAPIVARI DO SUL,2,3,0,0,0,0,0,0,1,1,1,1
CARAA,0,2,0,0,0,1,0,1,0,0,0,0
CARAZINHO,19,8,12,4,9,11,9,13,9,9,17,8
CARLOS BARBOSA,2,3,5,0,1,1,2,2,4,1,3,2
CARLOS GOMES,2,0,0,0,1,0,0,0,0,0,0,1
CASCA,0,3,1,2,1,0,0,1,1,3,1,1
CASEIROS,0,1,0,0,0,0,2,1,0,2,1,2
CATUIPE,1,1,0,0,1,0,2,2,4,0,1,3
CAXIAS DO SUL,61,65,66,38,59,57,46,49,55,64,65,67
CENTENARIO,3,1,0,0,1,0,0,0,0,1,0,1
CERRITO,0,0,2,0,1,1,0,0,2,1,2,1
CERRO BRANCO,2,0,1,0,1,0,1,0,0,1,0,0
CERRO GRANDE,3,0,0,0,0,0,0,1,0,0,0,3
CERRO GRANDE DO SUL,3,1,0,3,0,2,1,0,0,2,0,1
CERRO LARGO,1,1,2,0,1,0,3,1,5,1,1,2
CHAPADA,4,1,1,0,0,0,0,1,2,2,0,1
CHARQUEADAS,6,5,4,3,5,2,3,4,9,9,2,9
CHARRUA,0,0,1,0,0,0,0,1,0,2,0,0
CHIAPETTA,0,1,0,0,0,0,0,1,0,0,0,0
CHUI,1,2,1,2,3,2,0,0,2,1,0,3
CHUVISCA,0,0,0,1,0,1,0,0,0,1,1,0
CIDREIRA,11,3,5,6,1,3,3,6,3,7,3,10
CIRIACO,0,3,1,0,1,0,0,1,1,0,0,0
COLINAS,1,0,0,0,0,0,0,0,0,0,1,0
COLORADO,1,0,0,2,1,0,0,2,0,1,1,0
CONDOR,0,0,0,1,0,1,0,0,0,0,0,1
CONSTANTINA,5,0,2,0,2,0,0,1,2,0,0,5
COQUEIRO BAIXO,0,0,0,0,0,0,0,0,0,0,0,1
COQUEIROS DO SUL,2,0,0,0,0,0,0,0,0,0,0,1
CORONEL BARROS,0,1,0,0,0,0,0,1,0,0,0,0
CORONEL BICACO,2,2,1,1,2,0,5,2,1,0,1,3
CORONEL PILAR,0,3,0,1,0,0,0,0,0,0,0,0
COTIPORA,0,1,0,0,2,0,0,0,0,2,1,3
COXILHA,0,1,0,0,0,2,0,0,0,1,0,0
CRISSIUMAL,3,4,0,4,2,1,0,0,7,3,4,1
CRISTAL,0,1,0,1,1,1,3,1,0,1,1,0
CRISTAL DO SUL,0,0,1,0,0,0,0,0,0,0,0,0
CRUZ ALTA,16,17,18,19,13,13,12,16,20,11,22,17
CRUZALTENSE,0,1,0,0,0,0,0,1,0,0,0,0
CRUZEIRO DO SUL,1,1,2,1,0,2,0,1,1,1,3,0
DAVID CANABARRO,0,0,0,0,0,0,0,2,0,0,0,0
DERRUBADAS,0,1,0,0,0,0,0,0,0,0,1,0
DEZESSEIS DE NOVEMBRO,0,2,1,0,0,0,1,0,0,0,0,1
DILERMANDO DE AGUIAR,0,0,0,0,0,0,0,0,0,0,0,0
DOIS IRMAOS,3,1,5,4,3,1,2,1,4,1,3,9
DOIS IRMAOS DAS MISSOES,0,0,0,0,0,0,0,0,2,0,1,1
DOIS LAJEADOS,0,0,3,0,0,0,0,0,0,0,0,0
DOM FELICIANO,2,3,2,1,0,1,1,0,1,2,3,2
DOM PEDRITO,6,4,4,2,6,7,2,5,2,4,1,7
DOM PEDRO DE ALCANTARA,0,1,0,0,0,0,0,0,1,0,0,0
DONA FRANCISCA,1,0,0,0,0,1,1,0,0,0,0,0
DR MAURICIO CARDOSO,3,0,0,0,1,0,2,1,0,0,0,0
DOUTOR RICARDO,0,0,0,0,1,0,1,0,0,0,0,0
ELDORADO DO SUL,10,1,4,5,5,6,2,6,6,8,8,9
ENCANTADO,1,1,3,1,1,1,3,5,5,2,2,7
ENCRUZILHADA DO SUL,6,0,3,4,3,1,0,2,2,3,2,3
ENGENHO VELHO,0,0,1,0,0,0,1,0,0,0,0,0
ENTRE RIOS DO SUL,0,2,0,0,0,0,1,0,0,0,0,0
ENTRE IJUIS,1,3,0,0,2,3,1,0,1,0,1,2
EREBANGO,0,0,1,1,1,1,1,1,3,0,3,2
ERECHIM,35,15,29,30,25,27,30,30,22,28,33,33
ERNESTINA,0,0,1,0,0,0,0,1,1,0,0,0
ERVAL GRANDE,0,1,2,3,2,1,0,0,1,1,0,2
ERVAL SECO,0,0,0,3,1,0,0,1,0,1,1,1
ESMERALDA,0,0,2,0,1,0,1,0,0,2,1,1
ESPERANCA DO SUL,0,0,0,0,0,0,0,0,0,0,0,1
ESPUMOSO,2,3,1,1,3,0,2,2,2,3,1,2
ESTACAO,2,2,0,0,3,0,1,1,1,0,1,0
ESTANCIA VELHA,3,5,5,5,3,4,5,5,9,8,9,11
ESTEIO,15,17,28,11,15,9,9,9,9,7,8,9
ESTRELA,4,2,8,3,1,2,1,6,7,2,7,7
ESTRELA VELHA,0,0,0,0,0,0,0,0,0,0,0,2
EUGENIO DE CASTRO,0,0,0,0,0,0,0,0,0,1,0,1
FAGUNDES VARELA,0,0,0,0,0,0,1,0,0,0,0,2
FARROUPILHA,13,7,10,6,3,9,7,6,12,5,8,16
FAXINAL DO SOTURNO,1,0,4,1,1,0,0,0,1,1,0,0
FAXINALZINHO,0,0,0,1,1,0,0,2,1,0,1,0
FAZENDA VILA NOVA,0,0,0,0,2,0,1,1,0,0,1,0
FELIZ,2,0,0,1,0,0,1,0,1,1,1,4
FLORES DA CUNHA,1,6,7,2,3,1,2,7,2,3,5,2
FLORIANO PEIXOTO,0,0,0,0,0,0,0,0,0,0,0,0
FONTOURA XAVIER,2,2,1,4,0,0,3,0,1,3,1,1
FORMIGUEIRO,5,0,2,2,0,0,0,0,1,0,1,0
FORQUETINHA,0,0,0,0,0,0,0,0,0,0,0,0
FORTALEZA DOS VALOS,0,1,1,0,0,0,2,0,1,0,0,0
FREDERICO WESTPHALEN,8,3,6,6,3,6,3,4,6,5,8,12
GARIBALDI,3,0,6,5,1,0,2,3,3,6,4,1
GARRUCHOS,0,0,0,0,2,0,1,1,0,0,0,0
GAURAMA,0,1,0,0,0,0,1,1,2,1,1,1
GENERAL CAMARA,0,2,0,0,1,0,2,3,0,2,2,2
GENTIL,1,0,0,0,0,1,0,0,0,1,0,1
GETULIO VARGAS,3,7,3,3,2,1,1,2,0,3,1,7
GIRUA,4,0,0,2,4,0,2,1,2,2,4,3
GLORINHA,1,1,0,1,1,1,3,1,0,0,0,0
GRAMADO,6,2,5,6,5,6,4,6,6,8,9,6
GRAMADO DOS LOUREIROS,1,0,0,0,0,1,1,0,0,0,2,0
GRAMADO XAVIER,0,1,0,2,0,0,0,0,0,0,2,0
GRAVATAI,51,40,35,35,19,37,33,43,28,31,45,47
GUABIJU,0,0,0,0,0,0,0,0,0,0,0,0
GUAIBA,18,18,13,21,9,12,10,12,6,11,7,13
GUAPORE,1,4,1,4,0,0,2,2,5,2,8,2
GUARANI DAS MISSOES,1,1,2,0,1,1,1,0,1,1,0,3
HARMONIA,1,0,0,0,1,0,0,0,0,0,0,0
HERVAL,0,1,0,0,0,0,0,0,0,1,0,1
HERVEIRAS,1,1,0,0,0,0,1,0,0,0,0,1
HORIZONTINA,5,6,1,6,1,5,4,3,0,2,3,4
HULHA NEGRA,0,0,1,0,1,0,0,0,0,2,0,0
HUMAITA,0,1,0,1,1,0,0,0,0,1,0,0
IBARAMA,2,0,0,0,0,0,0,1,2,0,1,0
IBIACA,2,0,0,0,0,0,0,0,1,1,1,0
IBIRAIARAS,2,2,0,1,0,0,1,1,0,1,1,0
IBIRAPUITA,0,0,0,0,0,0,0,2,0,0,1,0
IBIRUBA,1,2,1,0,3,0,1,2,1,2,0,2
IGREJINHA,7,4,6,8,9,4,2,6,9,6,5,5
IJUI,20,15,17,13,12,18,21,8,15,24,27,30
ILOPOLIS,1,1,1,0,1,2,0,1,0,0,0,0
IMBE,12,10,9,8,11,4,9,3,1,8,9,15
IMIGRANTE,0,0,0,0,0,0,1,0,0,0,0,0
INDEPENDENCIA,0,1,2,0,1,1,0,2,0,1,1,0
INHACORA,0,0,0,0,0,0,0,1,0,1,0,0
IPE,2,2,1,1,1,0,0,2,0,0,0,0
IPIRANGA DO SUL,1,0,0,0,0,0,0,0,0,1,0,0
IRAI,1,1,2,4,3,2,0,3,1,0,1,1
ITAARA,0,1,1,1,0,1,0,2,0,0,0,1
ITACURUBI,0,0,0,0,2,0,0,0,0,0,0,0
ITAPUCA,0,1,0,0,0,0,0,0,1,0,1,0
ITAQUI,14,6,6,4,5,5,5,10,5,6,7,3
ITATI,0,0,0,0,0,1,0,0,0,0,0,0
ITATIBA DO SUL,0,1,1,0,0,0,4,0,0,0,0,1
IVORA,0,0,0,1,0,1,0,0,0,3,0,0
IVOTI,3,0,3,3,1,1,2,1,1,3,3,1
JABOTICABA,2,1,0,0,0,0,0,2,1,0,2,0
JACUIZINHO,3,0,1,0,0,0,0,0,0,0,0,0
JACUTINGA,1,0,0,1,1,0,0,0,1,1,0,0
JAGUARAO,2,14,3,6,4,3,2,4,4,4,6,7
JAGUARI,4,0,1,0,0,1,2,2,1,1,0,1
JAQUIRANA,0,1,0,1,0,0,0,0,0,0,0,2
JARI,0,0,0,0,1,0,0,1,0,0,2,0
JOIA,0,0,2,1,2,0,3,1,0,1,2,0
JULIO DE CASTILHOS,5,6,4,2,5,2,5,1,5,3,3,4
LAGOA BONITA DO SUL,0,0,0,0,0,0,0,0,0,0,0,1
LAGOA DOS TRES CANTOS,0,0,0,0,0,0,0,0,0,0,0,0
LAGOA VERMELHA,8,6,6,3,4,6,5,1,4,3,3,6
LAGOAO,0,0,0,0,1,0,1,0,0,0,0,1
LAJEADO,22,16,14,16,13,9,6,8,4,6,10,10
LAJEADO DO BUGRE,0,1,0,0,0,1,0,1,0,1,2,1
LAVRAS DO SUL,1,1,3,2,0,1,0,1,0,2,2,5
LIBERATO SALZANO,0,0,0,1,0,0,0,0,0,0,0,0
LINDOLFO COLLOR,0,0,1,1,2,0,0,0,0,0,1,0
LINHA NOVA,0,0,0,0,0,0,0,0,0,0,0,0
MACAMBARA,0,0,0,0,0,0,0,0,0,1,0,0
MACHADINHO,1,0,2,1,0,0,1,0,0,2,3,1
MAMPITUBA,1,0,1,1,0,0,0,1,0,1,0,0
MANOEL VIANA,2,0,2,1,0,1,0,1,0,1,0,1
MAQUINE,2,0,3,2,0,1,0,0,1,0,1,6
MARATA,1,0,0,0,0,1,0,0,0,0,0,0
MARAU,3,6,7,3,2,4,7,7,9,12,11,9
MARCELINO RAMOS,0,0,1,1,0,0,0,0,1,0,2,0
MARIANA PIMENTEL,1,0,1,0,0,0,0,0,0,0,0,2
MARIANO MORO,0,1,0,0,0,1,1,1,0,2,0,1
MARQUES DE SOUZA,1,0,0,0,0,0,1,0,0,0,0,2
MATA,0,0,1,0,0,0,0,0,1,0,1,1
MATO CASTELHANO,0,0,2,0,0,0,0,0,0,1,0,0
MATO LEITAO,0,0,1,0,0,1,0,1,0,0,1,0
MATO QUEIMADO,0,0,0,0,0,0,0,0,0,0,2,0
MAXIMILIANO DE ALMEIDA,1,1,0,1,0,0,2,0,1,1,0,3
MINAS DO LEAO,3,3,4,1,1,1,0,0,3,0,1,1
MIRAGUAI,3,1,1,1,1,0,1,2,2,4,2,0
MONTAURI,0,0,0,0,0,0,0,1,1,1,0,0
MONTE ALEGRE DOS CAMPOS,0,0,0,0,0,0,0,0,0,1,0,0
MONTE BELO DO SUL,0,0,0,1,0,0,0,0,0,1,0,0
MONTENEGRO,12,6,6,4,7,5,8,6,7,8,12,17
MORMACO,0,0,2,0,0,1,0,0,0,0,0,0
MORRINHOS DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
MORRO REDONDO,1,1,1,1,0,0,0,1,0,2,0,0
MORRO REUTER,0,0,1,0,0,0,0,1,0,0,0,1
MOSTARDAS,1,4,1,6,3,1,1,1,2,0,0,4
MUCUM,1,0,0,0,1,0,0,2,0,1,1,0
MUITOS CAPOES,1,3,0,0,1,0,0,1,0,0,1,0
MULITERNO,0,1,1,0,0,0,0,0,0,0,0,0
NAO ME TOQUE,3,3,8,3,1,5,2,5,4,2,6,3
NICOLAU VERGUEIRO,1,0,0,0,0,0,0,1,0,0,0,1
NONOAI,1,1,0,1,3,2,0,0,3,2,3,3
NOVA ALVORADA,0,1,1,0,1,0,1,0,0,0,1,0
NOVA ARACA,1,1,1,0,0,0,0,0,2,0,0,1
NOVA BASSANO,1,1,1,0,1,2,0,0,0,1,0,1
NOVA BOA VISTA,0,0,0,0,0,1,0,0,0,0,0,0
NOVA BRESCIA,0,0,0,0,1,1,1,0,0,0,1,0
NOVA CANDELARIA,0,0,0,0,1,1,1,2,0,0,0,0
NOVA ESPERANCA DO SUL,1,0,1,0,0,1,0,2,0,0,2,0
NOVA HARTZ,1,2,0,3,5,4,4,4,2,1,2,2
NOVA PADUA,0,0,0,0,0,1,0,0,0,0,0,0
NOVA PALMA,1,3,0,0,0,0,0,0,0,0,2,1
NOVA PETROPOLIS,1,1,0,4,1,3,3,2,3,0,2,2
NOVA PRATA,3,1,2,1,9,1,2,5,4,2,3,1
NOVA RAMADA,0,0,0,0,0,0,0,0,0,0,1,0
NOVA ROMA DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
NOVA SANTA RITA,2,3,4,8,1,3,3,2,4,5,7,3
NOVO BARREIRO,0,0,0,0,0,0,1,0,2,0,2,1
NOVO CABRAIS,0,0,0,0,0,0,0,1,0,0,0,0
NOVO HAMBURGO,38,31,20,25,26,44,23,20,25,23,28,35
NOVO MACHADO,0,0,3,0,1,0,0,1,0,0,0,1
NOVO TIRADENTES,0,0,4,0,0,0,0,0,0,0,1,1
NOVO XINGU,0,0,0,0,0,0,0,0,0,0,0,0
OSORIO,8,5,10,8,5,5,7,4,8,12,5,6
PAIM FILHO,2,1,0,0,0,2,1,0,1,1,0,0
PALMARES DO SUL,4,2,4,1,3,1,1,1,1,2,1,6
PALMEIRA DAS MISSOES,2,4,4,6,5,6,5,7,5,6,10,6
PALMITINHO,1,1,2,0,1,0,2,0,2,1,2,2
PANAMBI,12,3,5,3,0,2,1,2,10,2,8,7
PANTANO GRANDE,0,0,1,1,0,0,0,1,1,0,2,1
PARAI,3,1,0,1,1,1,1,0,0,0,1,2
PARAISO DO SUL,0,1,2,0,1,0,0,0,0,1,1,1
PARECI NOVO,2,0,1,0,2,0,0,1,0,0,0,0
PAROBE,7,16,11,8,9,9,14,7,7,9,12,15
PASSA SETE,0,0,0,0,2,0,0,0,0,0,1,0
PASSO DO SOBRADO,1,0,0,1,1,2,1,0,0,1,2,0
PASSO FUNDO,41,46,46,40,31,42,32,39,52,38,44,49
PAULO BENTO,0,0,0,0,1,0,0,0,0,0,0,0
PAVERAMA,2,0,1,0,2,0,0,0,0,0,0,1
PEDRAS ALTAS,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO OSORIO,1,1,4,1,1,2,4,0,0,0,1,0
PEJUCARA,0,1,0,0,0,0,1,0,4,0,0,0
PELOTAS,90,66,65,72,47,50,54,46,50,48,55,73
PICADA CAFE,0,0,0,1,1,0,1,1,0,0,2,2
PINHAL,0,0,1,0,1,0,1,0,0,0,0,0
PINHAL DA SERRA,0,0,0,0,1,0,0,0,0,0,0,0
PINHAL GRANDE,0,1,1,0,0,0,0,0,0,0,0,0
PINHEIRINHO DO VALE,0,0,0,1,0,0,0,0,0,1,0,1
PINHEIRO MACHADO,3,0,0,1,3,2,2,2,2,2,2,2
PINTO BANDEIRA,0,0,0,0,0,0,0,2,2,0,2,0
PIRAPO,0,0,0,0,0,0,1,0,0,0,0,1
PIRATINI,5,3,2,4,1,3,1,2,3,1,1,2
PLANALTO,3,5,1,2,2,0,2,1,2,1,2,1
POCO DAS ANTAS,0,0,1,0,0,0,0,0,0,1,0,0
PONTAO,0,1,0,0,0,0,0,0,2,1,0,0
PONTE PRETA,0,0,0,0,0,0,0,0,0,0,0,0
PORTAO,6,3,2,4,4,4,4,3,7,3,1,7
PORTO ALEGRE,246,194,233,193,193,165,209,226,216,223,224,285
PORTO LUCENA,0,0,0,0,0,1,0,0,0,0,0,0
PORTO MAUA,1,0,0,0,1,0,0,1,1,0,1,1
PORTO VERA CRUZ,0,0,0,0,0,0,0,0,0,0,0,0
PORTO XAVIER,2,0,1,3,0,1,1,3,3,0,2,4
POUSO NOVO,0,0,0,0,0,0,0,0,0,0,0,0
PRESIDENTE LUCENA,0,1,0,0,1,0,0,0,0,0,0,0
PROGRESSO,0,0,0,0,1,0,0,1,0,0,0,0
PROTASIO ALVES,0,0,0,0,0,0,0,0,1,0,0,0
PUTINGA,0,0,0,0,0,0,0,0,0,1,0,0
QUARAI,4,6,3,4,2,3,4,5,10,5,6,7
QUATRO IRMAOS,0,0,0,0,0,0,0,0,0,0,0,2
QUEVEDOS,0,0,0,0,0,1,0,0,0,0,0,0
QUINZE DE NOVEMBRO,0,0,0,0,0,0,0,0,0,0,0,1
REDENTORA,3,2,8,2,3,3,2,1,2,3,1,2
RELVADO,0,0,0,0,0,0,0,0,0,0,0,0
RESTINGA SECA,2,2,3,1,1,0,1,2,0,1,2,3
RIO DOS INDIOS,0,0,0,0,1,0,0,2,0,0,0,0
RIO GRANDE,61,45,45,32,30,26,28,35,36,26,42,45
RIO PARDO,6,10,11,3,8,2,2,5,4,5,1,4
RIOZINHO,0,0,1,0,2,0,1,0,0,0,1,1
ROCA SALES,1,0,0,3,0,2,1,0,1,0,0,0
RODEIO BONITO,1,1,1,0,1,1,1,0,2,0,1,1
ROLADOR,0,0,0,0,0,0,1,0,0,0,0,0
ROLANTE,4,1,3,1,1,2,3,1,5,2,3,2
RONDA ALTA,1,2,2,1,0,0,0,0,0,1,0,3
RONDINHA,0,0,0,0,0,1,0,0,0,0,1,2
ROQUE GONZALES,0,0,0,1,1,0,0,0,0,1,1,1
ROSARIO DO SUL,11,4,5,9,1,3,2,5,7,10,2,8
SAGRADA FAMILIA,0,0,0,0,0,0,0,0,0,0,0,0
SALDANHA MARINHO,0,0,0,0,0,0,0,0,0,0,0,1
SALTO DO JACUI,4,4,3,5,0,0,4,0,1,3,2,7
SALVADOR DAS MISSOES,0,0,1,0,0,0,0,0,1,0,0,0
SALVADOR DO SUL,2,0,0,0,0,0,1,3,1,0,1,0
SANANDUVA,2,2,2,1,2,3,0,4,1,4,5,0
SANTA BARBARA DO SUL,0,2,0,0,0,0,1,2,3,2,1,2
SANTA CECILIA DO SUL,0,0,1,0,3,0,2,0,0,0,0,0
SANTA CLARA DO SUL,0,0,1,0,0,0,0,0,0,1,1,2
SANTA CRUZ DO SUL,25,16,25,14,18,13,13,21,19,22,20,19
SANTA MARGARIDA DO SUL,1,4,0,0,0,0,0,0,0,0,0,0
SANTA MARIA,54,45,40,42,40,35,33,34,50,35,34,47
SANTA MARIA DO HERVAL,0,0,0,1,0,0,0,0,0,1,0,0
SANTA ROSA,19,13,17,17,10,12,8,15,4,9,9,16
SANTA TEREZA,0,0,1,0,0,0,0,0,0,0,0,0
SANTA VITORIA DO PALMAR,6,4,4,5,8,3,2,4,3,2,5,7
SANTANA DA BOA VISTA,1,0,0,0,1,0,0,0,1,2,0,4
SANTANA DO LIVRAMENTO,14,16,14,12,9,18,11,10,11,18,20,21
SANTIAGO,10,3,8,5,6,2,6,10,10,5,3,16
SANTO ANGELO,20,16,12,11,18,21,18,16,14,14,12,21
SANTO ANTONIO DA PATRULHA,4,5,6,3,4,2,1,3,4,3,4,8
SANTO ANTONIO DAS MISSOES,1,1,2,0,1,1,1,0,1,2,0,2
SANTO ANTONIO DO PALMA,0,0,0,2,0,0,0,0,0,0,0,0
SANTO ANTONIO DO PLANALTO,0,0,0,1,0,0,0,0,0,0,0,0
SANTO AUGUSTO,6,2,3,1,3,3,2,2,2,1,6,3
SANTO CRISTO,0,2,4,0,2,0,1,1,1,1,0,0
SANTO EXPEDITO DO SUL,0,0,0,0,0,0,1,0,0,0,0,1
SAO BORJA,8,5,12,7,3,4,5,9,13,11,10,1
SAO DOMINGOS DO SUL,1,0,1,0,1,0,0,0,0,0,1,0
SAO FRANCISCO DE ASSIS,6,3,0,3,2,0,1,0,0,0,0,1
SAO FRANCISCO DE PAULA,4,6,4,3,1,2,6,3,0,2,2,9
SAO GABRIEL,13,14,12,8,8,13,7,10,7,10,6,17
SAO JERONIMO,5,1,5,2,2,4,1,4,5,2,3,6
SAO JOAO DA URTIGA,0,0,0,1,0,0,0,1,1,3,0,0
SAO JOAO DO POLESINE,0,0,1,0,2,0,0,0,0,0,0,1
SAO JORGE,1,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DAS MISSOES,0,0,2,0,0,0,0,0,0,0,1,0
SAO JOSE DO HERVAL,0,0,1,0,0,0,1,0,0,1,1,0
SAO JOSE DO HORTENCIO,0,0,0,0,0,1,0,0,1,1,1,0
SAO JOSE DO INHACORA,0,0,0,0,0,0,1,0,0,0,0,0
SAO JOSE DO NORTE,1,4,1,0,1,0,1,1,4,2,3,2
SAO JOSE DO OURO,0,2,2,0,2,0,1,0,1,1,0,1
SAO JOSE DO SUL,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DOS AUSENTES,0,1,0,0,0,0,1,0,1,1,0,0
SAO LEOPOLDO,51,30,56,27,28,22,27,17,40,37,43,39
SAO LOURENCO DO SUL,5,5,3,4,7,8,3,6,2,1,3,4
SAO LUIZ GONZAGA,10,8,11,11,8,6,7,7,6,10,8,15
SAO MARCOS,4,2,4,3,1,2,2,0,1,6,3,2
SAO MARTINHO,0,0,1,1,0,1,0,0,0,0,0,0
SAO MARTINHO DA SERRA,0,0,1,0,0,0,0,0,0,0,1,0
