Cidades,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SEP,OUT,NOV,DEZ
SAO MIGUEL DAS MISSOES,2,0,2,0,0,0,2,1,1,0,3,3
SAO NICOLAU,0,0,0,1,1,3,2,1,0,6,1,0
SAO PAULO DAS MISSOES,2,5,1,0,1,3,1,2,2,0,1,3
SAO PEDRO DA SERRA,0,0,4,2,0,1,1,1,0,0,1,0
SAO PEDRO DAS MISSOES,1,0,1,0,0,0,0,1,0,1,1,1
SAO PEDRO DO BUTIA,0,0,0,0,0,0,3,0,1,0,0,1
SAO PEDRO DO SUL,7,1,2,4,6,1,4,4,3,4,2,6
SAO SEBASTIAO DO CAI,4,6,11,8,5,8,4,8,5,7,3,9
SAO SEPE,13,2,3,8,5,11,6,4,6,2,3,7
SAO VALENTIM,1,1,0,2,3,0,0,0,3,3,1,2
SAO VALENTIM DO SUL,0,0,0,0,0,1,1,0,0,0,0,0
SAO VALERIO DO SUL,1,0,0,0,1,0,0,0,0,1,0,0
SAO VENDELINO,0,1,0,1,0,0,0,0,1,1,0,0
SAO VICENTE DO SUL,3,3,2,1,0,0,1,2,1,0,1,3
SAPIRANGA,36,25,40,20,21,13,18,18,24,21,17,24
SAPUCAIA DO SUL,41,38,32,34,36,36,34,28,26,45,31,36
SARANDI,6,7,4,9,4,6,6,3,8,5,5,6
SEBERI,5,1,5,4,2,5,9,6,2,5,4,2
SEDE NOVA,1,0,1,0,1,0,1,1,3,0,0,1
SEGREDO,3,2,1,2,2,1,1,1,0,1,0,4
SELBACH,0,2,1,5,3,0,1,1,0,4,2,3
SENADOR SALGADO FILHO,0,0,0,0,0,0,1,0,0,0,0,0
SENTINELA DO SUL,5,1,1,1,1,1,1,3,0,0,2,1
SERAFINA CORREA,4,1,4,5,1,0,8,4,4,7,3,4
SERIO,0,0,0,0,0,0,0,1,0,1,0,0
SERTAO,2,1,0,0,1,0,2,0,1,2,1,3
SERTAO SANTANA,2,0,1,0,1,0,0,0,0,0,2,0
SETE DE SETEMBRO,0,0,0,0,0,0,1,1,1,1,0,2
SEVERIANO DE ALMEIDA,0,0,3,0,0,1,2,0,1,1,2,0
SILVEIRA MARTINS,1,0,0,1,0,0,0,0,0,0,0,0
SINIMBU,1,1,1,0,3,0,1,1,1,0,2,2
SOBRADINHO,6,9,9,5,3,5,6,4,3,6,12,15
SOLEDADE,21,19,20,14,15,12,15,14,8,15,14,17
TABAI,0,0,1,1,3,4,0,0,1,0,0,0
TAPEJARA,8,10,10,8,6,8,2,6,6,11,10,6
TAPERA,5,2,4,1,1,4,2,3,3,4,3,1
TAPES,11,2,3,5,5,1,0,4,5,1,1,4
TAQUARA,14,12,6,9,12,10,7,9,12,16,19,22
TAQUARI,9,3,8,5,2,9,6,7,8,4,8,10
TAQUARUCU DO SUL,1,0,1,1,1,1,0,0,0,0,0,1
TAVARES,1,0,1,0,0,5,0,1,2,1,0,3
TENENTE PORTELA,3,5,7,6,3,10,9,3,7,5,6,6
TERRA DE AREIA,6,3,1,1,4,0,4,6,3,1,1,3
TEUTONIA,9,9,11,10,5,6,9,8,5,12,12,9
TIO HUGO,0,2,3,1,2,0,0,1,1,0,3,1
TIRADENTES DO SUL,3,2,0,2,2,1,2,1,2,2,1,2
TOROPI,1,0,0,0,1,0,0,0,0,0,0,0
TORRES,25,22,21,22,13,8,11,4,5,5,12,14
TRAMANDAI,24,35,27,21,16,21,10,21,18,19,13,19
TRAVESSEIRO,0,0,0,0,0,0,0,0,0,0,0,0
TRES ARROIOS,1,0,0,0,0,0,0,0,1,0,0,1
TRES CACHOEIRAS,2,0,2,1,5,2,2,0,0,0,0,2
TRES COROAS,7,2,5,1,2,1,1,2,3,6,4,4
TRES DE MAIO,7,5,9,2,8,10,6,6,4,3,6,14
TRES FORQUILHAS,2,0,0,0,0,0,0,0,0,0,1,1
TRES PALMEIRAS,1,0,3,1,0,0,0,3,1,1,0,0
TRES PASSOS,13,14,16,7,5,5,8,7,7,7,7,14
TRINDADE DO SUL,1,2,4,0,2,2,1,1,3,1,3,1
TRIUNFO,11,6,3,11,2,2,6,6,3,6,13,12
TUCUNDUVA,3,3,1,1,1,0,2,0,2,1,1,0
TUNAS,0,0,1,1,2,0,0,1,1,0,0,1
TUPANCI DO SUL,0,0,0,0,0,0,0,0,1,0,0,0
TUPANCIRETA,5,6,6,2,3,1,4,6,3,4,6,4
TUPANDI,1,1,2,0,0,3,1,0,1,2,0,2
TUPARENDI,3,0,1,1,2,2,2,4,0,3,1,2
TURUCU,0,0,0,0,2,1,0,0,1,0,1,0
UBIRETAMA,0,0,0,0,0,0,0,0,0,0,0,0
UNIAO DA SERRA,0,0,0,0,0,0,0,0,1,0,0,0
UNISTALDA,1,0,0,1,1,0,0,1,1,1,0,2
URUGUAIANA,40,30,16,26,32,19,28,27,22,25,22,28
VACARIA,20,34,37,24,28,16,20,18,17,23,18,12
VALE DO SOL,1,1,2,2,1,0,1,3,1,0,4,0
VALE REAL,1,0,1,1,0,0,1,0,0,1,0,0
VALE VERDE,0,0,1,1,0,0,0,0,0,0,0,0
VANINI,0,0,3,0,1,2,0,0,1,0,1,0
VENANCIO AIRES,15,18,16,14,12,13,21,10,11,21,15,28
VERA CRUZ,8,6,5,4,8,6,6,4,4,11,9,8
VERANOPOLIS,6,1,5,2,6,6,6,5,7,3,1,7
VESPASIANO CORREA,0,0,0,0,1,0,0,2,0,0,0,0
VIADUTOS,4,0,1,0,4,0,0,6,3,3,2,1
VIAMAO,58,68,59,59,53,52,41,45,53,57,52,52
VICENTE DUTRA,2,4,1,1,2,0,1,0,1,2,2,2
VICTOR GRAEFF,0,3,2,0,1,0,1,0,0,1,0,0
VILA FLORES,0,2,0,0,0,0,1,0,0,0,2,1
VILA LANGARO,0,0,0,0,0,0,0,0,0,0,1,0
VILA MARIA,1,1,1,0,1,0,0,2,0,2,1,1
VILA NOVA DO SUL,2,4,1,0,1,0,1,0,0,0,0,1
VISTA ALEGRE,0,0,0,1,2,0,0,0,0,2,0,0
VISTA ALEGRE DO PRATA,1,0,0,1,0,0,0,0,0,1,0,0
VISTA GAUCHA,0,2,1,0,0,0,2,1,2,0,0,1
VITORIA DAS MISSOES,1,1,0,0,0,1,2,0,0,1,0,2
WESTFALIA,0,0,0,0,0,0,1,0,0,0,0,1
XANGRILA,7,8,4,2,8,5,5,4,5,5,2,9
Geral,3082,2801,2899,2463,2311,2193,2506,2515,2333,2652,2631,3000
